execution_id,file_name,framework,fuente,tabla_destino,execution_timestamp,status,m1_tiempo_segundos,m2_calidad_pct,m3_llamadas_api,total_filas,registros_validos,duplicados,llm_response,error_message,escenario
20260624_041119_EB_R03,BANANOTAS_REPORTE_4b847bf9dc90.pdf,AgenteCustom,DESCONOCIDA,bd_banano_ec.aebe_exportaciones_regiones,2026-06-24T04:16:30.841Z,PROCESADO,17.763799,7500.0,1,1,75,0,"{""tabla_destino"": ""aebe_exportaciones_regiones"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,FAOSTAT_FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,AgenteCustom,FAOSTAT,bd_banano_ec.faostat_produccion_banano_platano,2026-06-24T04:16:09.868Z,PROCESADO,8.090242,64.566,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [""area_code"", ""element_code"", ""item_code""], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,SIPA_SIPA_TEMPERATURA_PRECIPITACION.xls,AgenteCustom,SIPA_MAG,bd_banano_ec.sipa_temperatura_precipitacion,2026-06-24T04:15:59.304Z,PROCESADO,23.980757,64.059,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,B
20260624_041119_EB_R03,ESPAC_SIPA_USO_SUELO.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_uso_del_suelo,2026-06-24T04:15:31.611Z,PROCESADO,9.374693,77.635,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:15:17.973Z,PROCESADO,13.379994,58.913,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": [""t2""]}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:15:01.000Z,PROCESADO,11.40626,71.382,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:14:45.843Z,PROCESADO,13.741476,61.327,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:14:28.030Z,PROCESADO,12.316784,74.74,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:14:12.274Z,PROCESADO,12.442835,61.806,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:13:56.015Z,PROCESADO,16.365335,63.811,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2019.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:13:34.546Z,PROCESADO,13.317727,600.0,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""18557961080416933"", ""3816063912922519""], ""columnas_integer"": [""2399881400486936""]}",,B
20260624_041119_EB_R03,ESPAC_ESPAC_Tabulados_excel_2018.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:13:17.767Z,PROCESADO,14.910261,72.059,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,BANANOTAS_REPORTE_4b847bf9dc90.pdf,AgenteCustom,DESCONOCIDA,bd_banano_ec.aebe_exportaciones_regiones,2026-06-24T04:11:03.351Z,PROCESADO,17.854198,7500.0,1,1,75,0,"{""tabla_destino"": ""aebe_exportaciones_regiones"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,FAOSTAT_FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,AgenteCustom,FAOSTAT,bd_banano_ec.faostat_produccion_banano_platano,2026-06-24T04:10:41.996Z,PROCESADO,7.753579,69.336,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,SIPA_SIPA_TEMPERATURA_PRECIPITACION.xls,AgenteCustom,SIPA_MAG,bd_banano_ec.sipa_temperatura_precipitacion,2026-06-24T04:10:31.640Z,PROCESADO,26.110841,85.939,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes"", ""canton""]}",,B
20260624_040551_EB_R02,ESPAC_SIPA_USO_SUELO.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_uso_del_suelo,2026-06-24T04:10:01.254Z,PROCESADO,10.28818,74.021,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:09:48.218Z,PROCESADO,13.077714,80.551,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": [""t2""]}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:09:31.667Z,PROCESADO,11.357162,70.872,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:09:16.803Z,PROCESADO,13.056149,84.569,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:08:59.705Z,PROCESADO,11.577992,68.26,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:08:45.733Z,PROCESADO,13.454468,73.542,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:08:28.002Z,PROCESADO,15.980313,76.294,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2019.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:08:06.988Z,PROCESADO,12.600514,600.0,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""18557961080416933"", ""3816063912922519""], ""columnas_integer"": [""2399881400486936""]}",,B
20260624_040551_EB_R02,ESPAC_ESPAC_Tabulados_excel_2018.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:07:50.724Z,PROCESADO,15.389117,80.717,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,BANANOTAS_REPORTE_4b847bf9dc90.pdf,AgenteCustom,DESCONOCIDA,bd_banano_ec.aebe_exportaciones_regiones,2026-06-24T04:05:34.501Z,PROCESADO,18.557296,7500.0,1,1,75,0,"{""tabla_destino"": ""aebe_exportaciones_regiones"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,FAOSTAT_FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,AgenteCustom,FAOSTAT,bd_banano_ec.faostat_produccion_banano_platano,2026-06-24T04:05:12.939Z,PROCESADO,8.650045,60.663,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [""area_code"", ""element_code"", ""item_code""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,SIPA_SIPA_TEMPERATURA_PRECIPITACION.xls,AgenteCustom,SIPA_MAG,bd_banano_ec.sipa_temperatura_precipitacion,2026-06-24T04:05:01.881Z,PROCESADO,31.121972,63.077,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,B
20260624_035934_EB_R01,ESPAC_SIPA_USO_SUELO.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_uso_del_suelo,2026-06-24T04:04:26.670Z,PROCESADO,11.371487,60.843,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:04:11.762Z,PROCESADO,13.399555,85.162,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:03:53.632Z,PROCESADO,12.30392,64.59,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:03:37.707Z,PROCESADO,14.055417,71.207,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:03:19.712Z,PROCESADO,11.364873,60.621,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:03:05.290Z,PROCESADO,14.389344,72.396,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:02:46.899Z,PROCESADO,16.11089,81.982,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2019.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:02:23.429Z,PROCESADO,13.663964,600.0,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [18557961080416933, 3816063912922519], ""columnas_integer"": [2399881400486936]}",,B
20260624_035934_EB_R01,ESPAC_ESPAC_Tabulados_excel_2018.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T04:02:05.820Z,PROCESADO,20.025463,76.194,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,B
20260624_051725_EC_R01,FAOSTAT_FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,AgenteCustom,FAOSTAT,bd_banano_ec.faostat_produccion_banano_platano,2026-06-24T05:20:46.911Z,PROCESADO,7.558488,77.365,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,C
20260624_051725_EC_R01,SIPA_SIPA_TEMPERATURA_PRECIPITACION.xls,AgenteCustom,SIPA_MAG,bd_banano_ec.sipa_temperatura_precipitacion,2026-06-24T05:20:37.723Z,PROCESADO,22.401252,80.771,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,C
20260624_051725_EC_R01,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:20:12.096Z,PROCESADO,11.738232,71.541,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_051725_EC_R01,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:19:57.485Z,PROCESADO,12.765195,60.355,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_051725_EC_R01,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:19:41.471Z,PROCESADO,14.428486,78.772,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_051725_EC_R01,ESPAC_ESPAC_Tabulados_excel_2019.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:19:24.824Z,PROCESADO,13.131556,600.0,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""18557961080416933"", ""3816063912922519""], ""columnas_integer"": [""2399881400486936""]}",,C
20260624_051234_EC_R02,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:15:11.305Z,PROCESADO,12.942244,77.04,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_051234_EC_R02,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:14:56.528Z,PROCESADO,10.919512,60.896,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": [""t2""]}",,C
20260624_051234_EC_R02,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:14:43.353Z,PROCESADO,10.705446,79.597,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_051234_EC_R02,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:14:28.885Z,PROCESADO,14.397081,83.212,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_051234_EC_R02,ESPAC_ESPAC_Tabulados_excel_2019.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:14:12.564Z,PROCESADO,13.055481,600.0,1,8,48,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [18557961080416933, 3816063912922519], ""columnas_integer"": [2399881400486936]}",,C
20260624_050717_EC_R03,FAOSTAT_FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,AgenteCustom,FAOSTAT,bd_banano_ec.faostat_produccion_banano_platano,2026-06-24T05:10:16.413Z,PROCESADO,7.803286,74.359,1,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [], ""columnas_integer"": []}",,C
20260624_050717_EC_R03,ESPAC_SIPA_USO_SUELO.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_uso_del_suelo,2026-06-24T05:10:06.231Z,PROCESADO,9.922478,63.062,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,C
20260624_050717_EC_R03,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:09:53.055Z,PROCESADO,12.832131,83.687,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050717_EC_R03,ESPAC_ESPAC_Tabulados_excel_2022.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:09:38.535Z,PROCESADO,9.410176,83.69,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050717_EC_R03,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:09:26.938Z,PROCESADO,15.454562,65.467,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050717_EC_R03,ESPAC_ESPAC_Tabulados_excel_2018.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:09:08.334Z,PROCESADO,12.792314,62.161,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050201_EC_R04,SIPA_SIPA_TEMPERATURA_PRECIPITACION.xls,AgenteCustom,SIPA_MAG,bd_banano_ec.sipa_temperatura_precipitacion,2026-06-24T05:04:56.954Z,PROCESADO,23.094164,74.207,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes""]}",,C
20260624_050201_EC_R04,ESPAC_ESPAC_Tabulados_excel_2025.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:04:31.081Z,PROCESADO,12.629287,61.639,1,69,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050201_EC_R04,ESPAC_ESPAC_Tabulados_excel_2021.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:04:14.569Z,PROCESADO,11.343427,80.213,1,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050201_EC_R04,ESPAC_ESPAC_Tabulados_excel_2020.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:04:00.811Z,PROCESADO,14.850979,59.706,1,80,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_050201_EC_R04,ESPAC_ESPAC_Tabulados_excel_2018.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:03:43.099Z,PROCESADO,14.724778,78.683,1,77,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_045754_EC_R05,AEBE_BANANOTAS_4b847bf9dc90.pdf,AgenteCustom,AEBE_BANANOTAS,bd_banano_ec.aebe_exportaciones_regiones,2026-06-24T05:01:48.748Z,PROCESADO,15.660094,7500.0,1,1,75,0,"{""metodo"": ""regla_forzada_aebe"", ""confianza"": 0.95}",,C
20260624_045754_EC_R05,FAOSTAT_FAOSTAT_BANANAS_PLANTAINS_1990_2026.json,AgenteCustom,FAOSTAT,bd_banano_ec.faostat_produccion_banano_platano,2026-06-24T05:01:31.445Z,PROCESADO,7.286854,65.95,0,210,210,0,"{""tabla_destino"": ""faostat_produccion_banano_platano"", ""confianza"": 0.9, ""columnas_double"": [""area_code"", ""element_code"", ""item_code""], ""columnas_integer"": []}",,C
20260624_045754_EC_R05,SIPA_SIPA_TEMPERATURA_PRECIPITACION.xls,AgenteCustom,SIPA_MAG,bd_banano_ec.sipa_temperatura_precipitacion,2026-06-24T05:01:21.932Z,PROCESADO,23.067508,72.983,1,25668,21753,3855,"{""tabla_destino"": ""sipa_temperatura_precipitacion"", ""confianza"": 0.9, ""columnas_double"": [""precipitacion_mm"", ""temperatura_promedio_c""], ""columnas_integer"": [""ano"", ""mes"", ""canton""]}",,C
20260624_045754_EC_R05,ESPAC_SIPA_USO_SUELO.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_uso_del_suelo,2026-06-24T05:00:57.294Z,PROCESADO,9.01829,85.705,1,4048,3824,0,"{""tabla_destino"": ""espac_uso_del_suelo"", ""confianza"": 0.9, ""columnas_double"": [""superficie_ha""], ""columnas_integer"": [""ano""]}",,C
20260624_045754_EC_R05,ESPAC_ESPAC_Tabulados_excel_2024.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:00:45.329Z,PROCESADO,10.776701,81.34,1,70,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
20260624_045754_EC_R05,ESPAC_ESPAC_Tabulados_excel_2023.xlsx,AgenteCustom,INEC_ESPAC,bd_banano_ec.espac_banano_platano_provincia,2026-06-24T05:00:32.856Z,PROCESADO,13.358163,77.821,0,71,46,0,"{""tabla_destino"": ""espac_banano_platano_provincia"", ""confianza"": 0.95, ""columnas_double"": [""superficie_produccion_y_ventas_segun_cultivos_permanentes""], ""columnas_integer"": []}",,C
